,open_r,high_r,low_r,close_r,volume_r,ma_7_r,ma_15_r,ma_30_r
2022-02-16 09:00:00,1.043597099988369,0.9971110041112634,1.0253973805915044,0.9900802496656264,0.9556791695881524,0.9833336013680491,0.9658836479167447,0.9211202421604312
2022-02-17 09:00:00,0.9900250766230148,0.9943909958768248,0.9324224449961152,0.9264137491087846,1.6621019980454943,1.050600060179613,1.0478154028947937,0.993068832361201
2022-02-18 09:00:00,0.9264137491087846,0.9375980575270826,0.9830498140357296,0.9926887556707712,0.7243136056910016,1.0499817840019818,1.0598578666394642,0.9994865517358632
2022-02-19 09:00:00,0.9924659753726507,0.9810952409410546,0.9979739089085985,1.0004080383556053,0.5261423469531017,1.0420894696208247,1.057252982563475,0.9986621800754563
2022-02-20 09:00:00,1.0006326014202922,0.9956954314720812,0.966418760746618,0.9611705924339757,1.9036539673012831,1.0707935632295396,1.094791114128705,1.0402898304725128
2022-02-21 09:00:00,0.9612113796267971,0.9814429626004323,0.9677813504823151,0.9643334535655937,1.4273971234862028,1.0911111111111111,1.126068206820682,1.0802874954162083
2022-02-22 09:00:00,0.9642925338934505,0.9701836768617021,0.9911179037366824,1.0225302530253024,0.6946254260887085,1.0444518901505604,1.0911620834588516,1.0580776348065586
2022-02-23 09:00:00,1.023102310231023,1.0179255991262073,1.0122245563849284,0.9799672935404743,1.154306804058799,1.041477285202995,1.1015992212487833,1.0803014001419904
2022-02-24 09:00:00,0.9781290322580645,1.0098884914790658,0.9401011193782703,1.0303888632720726,2.429272075315579,1.003306046777822,1.0595449670054908,1.0498739176451368
2022-02-25 09:00:00,1.0301431304003694,1.0104166666666667,1.0933536871770784,1.0192639631768492,0.5042206832762516,0.9808074261462232,1.0321437282654902,1.0319346588335319
2022-02-26 09:00:00,1.0208306654714645,1.0105154639175258,1.0138545806035872,0.9995400472496916,0.5696745835161137,0.9775953720608492,1.0269391397714518,1.0338039560194385
2022-02-27 09:00:00,1.000418147606105,0.9911446643542134,0.968114406779661,0.9696500658871761,1.3325173211448944,1.0058119110278394,1.0515480966967226,1.0659965198383594
2022-02-28 09:00:00,0.9689237199582027,1.0929059617918313,1.0085567348725244,1.1288666465335002,1.7596993605595748,0.9097793210382066,0.9325040128410915,0.9476101301943999
2022-03-01 09:00:00,1.1287449043418243,1.031795663885174,1.1284120991190383,1.0278605824352214,1.053481329002397,0.9045494382917696,0.9099597198983702,0.9260035942244532
2022-03-02 09:00:00,1.027841473668119,1.000949303539807,1.0150949926928698,0.9919873582450269,0.702031433424088,0.9327814560671249,0.9167188290635132,0.9372895544019441
2022-03-03 09:00:00,0.9920058004424697,0.9795910923051669,0.9702589554642066,0.9715699319702393,0.7410450368092029,0.9736203960385127,0.9416714890114837,0.9673411519617299
2022-03-04 09:00:00,0.9721883843400364,0.9672686650530627,0.9385384330033777,0.9345704255237066,1.446429600033311,1.043609022556391,1.0063240454076368,1.0370829033367732
2022-03-05 09:00:00,0.9339759036144578,0.9405990144748999,0.9946537413409332,1.0031991744066047,0.6030580037664118,1.0426205416844239,1.0025525494633611,1.0356753420429996
2022-03-06 09:00:00,1.0033023735810114,1.0032333319690583,0.9884134353954909,0.9823063470836334,0.9739270946038493,1.0655506186137667,1.0188096484797708,1.0523140293922575
2022-03-07 09:00:00,0.9829664678049784,0.9972666449086162,0.9844477359289039,0.9930882814954446,1.429328145699929,1.0581521821003,1.0262996941896025,1.057266687757039
2022-03-08 09:00:00,0.9912519358754343,0.998159132746983,1.016442772702848,1.016830117051566,0.6920163833991173,1.024113235612209,1.0131333872606973,1.0373343289154378
2022-03-09 09:00:00,1.0179250063339245,1.0717213114754098,1.0182491012899133,1.0696285234272913,1.963770367390752,0.9524917587744813,0.9537702798784824,0.9685534225324801
2022-03-10 09:00:00,1.0696492647211333,0.9912810707456979,1.0028658650551368,0.9485553616443669,1.0707705386084123,0.9956077203659844,1.010096012974358,1.0178567778073062
2022-03-11 09:00:00,0.9488084388512924,0.9632937273358537,0.9898738895446356,0.9876934399084163,0.7076436429748525,1.0076137254032318,1.0245969160716133,1.0268515643864915
2022-03-12 09:00:00,0.9873904068995115,0.9831200816964017,1.008367850717543,1.0038290386008486,0.3804422277634122,1.003460972017673,1.0216082474226804,1.0197573883161513
2022-03-13 09:00:00,1.0038498157883844,0.9960487188887531,0.9814945437948633,0.9795876288659794,1.523479985005631,1.023664190997384,1.0424766715779135,1.037939381182909
2022-03-14 09:00:00,0.979381443298969,1.0124938655324718,0.9973789896427816,1.0349610608292992,1.5459920986136626,0.9941864687954863,1.0110756340119176,1.0012331116579556
2022-03-15 09:00:00,1.0360421052631579,0.9973341411693426,1.0126096723604459,0.989200951780521,0.8830216045366303,1.006294055451128,1.0170531798245614,1.0101692708333334
2022-03-16 09:00:00,0.9877468910021946,1.0389607759755382,1.012996797890375,1.0359580592105264,2.2499092432597596,0.9680173960870145,0.9772516488387016,0.9743144998577732
2022-03-17 09:00:00,1.0366804501224054,0.9959459722844836,1.0257220776000993,0.9936494076088035,0.5103922144672822,0.9774910623339791,0.9791168187900697,0.9780363098923486
2022-03-18 09:00:00,0.9935902524210192,1.0023679524061135,0.9954881463129696,1.0140006790628933,0.9879362657272156,0.970902388924843,0.9641901385332546,0.9628724312257896
2022-03-19 09:00:00,1.0133216161696859,1.001561889886763,1.024118325475993,1.0093559188497143,0.7882220416563821,0.9695552179306691,0.9588889973005496,0.9551631053436108
2022-03-20 09:00:00,1.0100323241879534,1.0009746588693957,0.9878692087325891,0.9847204605327349,0.8073588176239833,0.9929565104151922,0.9762210508237221,0.9709398491273962
2022-03-21 09:00:00,0.9848960874231633,0.9884323271665044,0.9966200675986481,0.9933811580991637,1.091033227039644,1.0022998267292873,0.9858947760400043,0.9781359719119055
2022-03-22 09:00:00,0.993204018149036,1.032311450862952,1.0036322042061325,1.0314395148420046,1.8999564137438498,0.9802142967662076,0.9613737170560627,0.9512694053329208
2022-03-23 09:00:00,1.0311402808809447,0.9968699900755783,1.0220942554935717,1.0083939347052453,0.6305147411360845,0.9768471583654368,0.958389913946322,0.94762681089928
2022-03-24 09:00:00,1.0086865677416859,1.022668096186246,1.0133416800344301,1.0158809313744295,1.3771749321061155,0.9693900669432142,0.9451648227164596,0.9368985135118125
2022-03-25 09:00:00,1.0147493191146573,1.0193574958813838,1.0173745173745175,1.0155760299059775,0.7778974960910026,0.962545513455517,0.9367093627806387,0.927640311576286
2022-03-26 09:00:00,1.0175591131608295,0.9961616161616161,1.0133206831119546,1.0020635422282538,0.587755267793021,0.9676052306566945,0.9416904753070388,0.9300434121182888
2022-03-27 09:00:00,1.0009658964261832,1.036135027009089,1.0050934421931763,1.0379763274090015,1.6024391184072473,0.9462137712151116,0.9161128885234767,0.9008525621548196
2022-03-28 09:00:00,1.0380047505938241,1.0262806711624348,1.040112531206916,1.0172478507211926,1.1934856471197628,0.9472035502186256,0.9115952723992925,0.8909108479460238
2022-03-29 09:00:00,1.0172339816933638,0.9976074066368459,1.010084726028624,1.0012474962223705,1.0399632781218355,0.959262462552802,0.9196010646076452,0.8960170805182651
2022-03-30 09:00:00,1.001493848857645,0.9923531456378172,0.9933498847313353,0.9935948056506098,0.6239256509693767,0.9767548064792855,0.9349252325444484,0.904317673378076
2022-03-31 09:00:00,0.9931385452312012,1.0022241681260946,0.9859858966348299,0.977605086541858,1.2430901694668803,1.0052882332294097,0.9623199402611168,0.9259743700920172
2022-04-01 09:00:00,0.977683146623317,0.9923637443863911,0.9821835958718088,1.018373319843908,1.3133447954801076,0.9936844719615392,0.9524088299124224,0.91104803467627
2022-04-02 09:00:00,1.0179826860168801,1.0098608910019369,1.0292187442392067,0.9943408611116039,0.5750193921368745,1.0048145788199312,0.964109426107642,0.9187356526910497
2022-04-03 09:00:00,0.9943187870610375,1.002615518744551,0.9999820888037112,1.0105084745762711,0.9832996067585791,0.996105661671791,0.9604324464297275,0.9140009534066632
2022-04-04 09:00:00,1.0105345855801164,0.9965217391304347,0.9942683145262404,1.0073447624428398,1.549673480030818,0.9891958886788437,0.9611334092834399,0.912273537230158
2022-04-05 09:00:00,1.0083574810940703,1.006020942408377,1.0100882723833544,0.984225747086145,0.7820537163842839,1.0029382957884427,0.9836927551716973,0.9318867420532455
2022-04-06 09:00:00,0.9846852056282746,0.9770665278862,0.9458533975387908,0.9450983883892796,1.4644938961846115,1.0516495111761919,1.0425547683649885,0.9895739121696312
2022-04-07 09:00:00,0.9444256606459649,0.9647923583615929,0.9947203680657691,1.0139810069339765,0.7901238835278223,1.0330662759027125,1.0302560671944103,0.9793987933747104
2022-04-08 09:00:00,1.0139621646065722,1.0066249539933751,1.0008340599764947,0.9836473780057234,0.9569752474684938,1.0409701569069838,1.0473432324529917,0.9965397161244821
2022-04-09 09:00:00,0.9836656569973798,0.9754113345521024,0.9991666350998144,1.0061208297124722,0.4398616096297412,1.0271481682161767,1.0403044300073854,0.9931941367181144
2022-04-10 09:00:00,1.0068198133524766,1.0111517196139068,0.9944648747014444,0.9917571069135154,1.0157528438126588,1.0253534307189243,1.0475838871113299,1.004291385044523
2022-04-11 09:00:00,0.9906933108171498,0.9835032437442076,0.9532614082574054,0.9475756829928624,2.351320140900523,1.0620864849436278,1.0976836496836497,1.060885780885781
2022-04-12 09:00:00,0.9479346199738632,0.9648511119487373,0.9919616076784643,1.0105294705294705,0.8787348390473056,1.0352644765124746,1.0778931134705498,1.051852950287021
2022-04-13 09:00:00,1.0105294705294705,1.0146889344662564,1.0066118368005161,1.0222037685113787,0.7051368229291486,1.008985907709312,1.0476647324306898,1.030635718891038
2022-04-14 09:00:00,1.0211163176938134,0.999903748050898,1.0012816404998397,0.9718568665377176,0.9715043044858689,1.0280568073582304,1.0695445649650048,1.0615457591136763
2022-04-15 09:00:00,0.973472746635686,0.9873705286665897,1.00158,1.0120409991043886,0.6974078841658418,1.0099705014749263,1.050917076368404,1.0492179613241561
2022-04-16 09:00:00,1.010581800099453,0.9963732792574972,1.003434573374069,0.9944346116027531,0.5690082551971378,1.0080204763693996,1.0491493134521197,1.0554182240064338
2022-04-17 09:00:00,0.9952762414627906,0.992133072407045,0.992039959403793,0.9880356754405046,1.2779369046580513,1.0120577353074052,1.053730168261212,1.0676594211600816
2022-04-18 09:00:00,0.9880356754405046,1.0116769892303443,0.9754267717799041,1.0175533405388095,2.420564908208925,0.9968162799650437,1.027947048525738,1.048975524039943
2022-04-19 09:00:00,1.0161322605179937,1.0119711444726067,1.039567309669724,1.0121756918900844,0.7074482544042107,0.9872711726067861,1.0083304183346937,1.0370023449544612
2022-04-20 09:00:00,1.0136109360226915,1.0081303945745992,1.0091988130563798,0.9986396673014886,0.9913240237274286,0.9877486683939553,1.003519628447627,1.0392322461793932
2022-04-21 09:00:00,0.999553042227793,1.0143141077093605,0.9850044104675095,0.9886549388962403,1.6276994810459822,1.0006579779830445,1.012060492733655,1.0505678574943411
2022-04-22 09:00:00,0.9877323275526868,0.9609043805934998,0.9855920398009951,0.9829150674146245,0.7288458173049378,1.0154394537116767,1.024476173311706,1.067359539686672
2022-04-23 09:00:00,0.9829150674146245,0.986078431372549,0.9987885151233695,0.9960950798005487,0.5756815612369814,1.0170508394745459,1.0242142790130406,1.069383351426695
2022-04-24 09:00:00,0.9957146003964996,0.9984291111552993,0.9966441596247928,0.9975473442965703,0.8705981730206241,1.0185668221339321,1.021844686282413,1.069210667741502
2022-04-25 09:00:00,0.997928524023088,1.0155742765529465,0.9858012170385395,1.0200322450624748,2.5376784182942798,0.9979282976477429,0.9988725122166463,1.0460472069651348
2022-04-26 09:00:00,1.0200322450624748,1.0039221069558566,0.9938271604938271,0.9637056940767377,0.9909923580331599,1.0276594062189732,1.0347513513882909,1.080541375375006
2022-04-27 09:00:00,0.962540008693247,0.9786494247260368,1.0055486542443064,1.0241302253111098,0.6651435926676721,0.9993451117885598,1.0095394429541846,1.0504377360504997
2022-04-28 09:00:00,1.0253704996100004,1.023932135728543,1.02260747817493,1.012531529006686,1.1380816914966632,0.9863412980850703,0.9955687359957822,1.0332160274153157
2022-04-29 09:00:00,1.012531529006686,0.9908380280317355,0.9948858373937906,0.983214709371293,0.9022855548796076,1.0025882102856223,1.011875892300577,1.046237424007829
2022-04-30 09:00:00,0.983214709371293,0.9827657439650593,0.9965797781915324,0.9909915344553699,0.7296348100425397,1.0103715856815303,1.0189544738212637,1.0516432305933758
2022-05-01 09:00:00,0.9909915344553699,0.9933337337096871,0.9849115610340556,1.0020290972546315,1.3869228714835486,1.007639991784333,1.0152927120669055,1.0447981424106811
2022-05-02 09:00:00,1.0020290972546315,1.0118903667875856,1.0125773195876289,1.0027742340481542,0.9068916098651492,1.0016962843295638,1.0118887991383954,1.0375121163166396
2022-05-03 09:00:00,1.002389486260454,0.9894045010953993,0.9903889228263083,0.9849959612277868,1.0538314529496449,1.0169547122619267,1.0244842172882027,1.0479433612836653
2022-05-04 09:00:00,0.985273024787378,1.0265912476347678,1.0017270446975617,1.037702195706993,1.4169429904185438,0.9818747318747318,0.9861532585216797,1.0056286549707603
2022-05-05 09:00:00,1.038116132207004,0.9967254259887449,0.9656418045236238,0.9413426584479216,1.6033747067019828,1.0342638870982732,1.042368529673082,1.0623397065922304
2022-05-06 09:00:00,0.9411230273942841,0.940352533836953,0.9821884033327666,0.9870715889772703,0.6506870945372049,1.0396091331857102,1.050671542883063,1.0719723870071514
2022-05-07 09:00:00,0.9869884575026233,0.9859832635983263,0.9966241073360744,0.9888584125364122,0.4240935953540345,1.0427954009995424,1.0575927638133327,1.0788132252492455
2022-05-08 09:00:00,0.9888794386561769,0.986950986632718,0.9689494940721761,0.9626507837529834,2.379200646892271,1.0685344139889594,1.0912218003127094,1.1145908718635993
2022-05-09 09:00:00,0.9625002687767433,0.9682253036654842,0.9124910362136966,0.9158364976546794,2.021282495155636,1.137052547959333,1.1774905289172886,1.207055753377884
2022-05-10 09:00:00,0.9159350356321069,0.9572129582343406,0.9860261794248385,1.001073118384469,1.4537403031440148,1.1089265701895434,1.1606880085757443,1.196201010248664
2022-05-11 09:00:00,1.0010731707317073,1.0201809324982603,0.9735491905354919,0.9815816401110948,2.6470937986483896,1.0931212991525725,1.1684239265326384,1.2105716885910482
2022-05-12 09:00:00,0.9809716401910146,0.9362892223738063,0.946582071223905,0.9740134028294862,0.7316559573518969,1.091692421942403,1.181401353956969,1.2332424466359182
2022-05-13 09:00:00,0.9747410774159899,1.0035455825926465,1.048027027027027,1.0006880207935174,0.5301160877590809,1.062708719851577,1.1613886766827943,1.2218436465495288
2022-05-14 09:00:00,1.0006115272894054,0.9738408672926144,0.9902777419604405,1.0177489177489178,0.44457066848235005,1.0207993022815252,1.1248479995996696,1.1919633697800684
2022-05-15 09:00:00,1.0177489177489178,1.0188107248465572,1.02265625,1.0234943828658642,0.7760346927133646,0.9838724322663109,1.0853745986733814,1.15649863915644
2022-05-16 09:00:00,1.0233943002977457,0.9985365853658537,0.9834479246243952,0.9596636190289933,1.3275576942262637,1.018872456257824,1.113796617077644,1.1955038720195639
2022-05-17 09:00:00,0.9598552638012811,0.9745969711773327,0.9947177628171932,1.000076421438761,0.9432840121980269,1.012291994920182,1.0962870509522233,1.1863250040330455
2022-05-18 09:00:00,1.0,0.9890726817042607,0.9631663890045814,0.9449807687409256,1.188677546608384,1.058942674619647,1.1391304347826088,1.2430505763857067
2022-05-19 09:00:00,0.9449821701477331,0.9903963105615244,0.9999729737034134,1.0453111943718159,1.0062646151206383,1.0113350033154056,1.06940519167956,1.1782705862128244
2022-05-20 09:00:00,1.0453099730458222,1.0054496609952668,1.0072162162162162,0.973749355337803,0.9154514457537942,1.0328939901790917,1.0807831506099608,1.198006814610808
2022-05-21 09:00:00,0.9746525360356876,0.9734083159448318,1.0078085169184534,1.007282453259891,0.47968548369214403,1.0181777892953854,1.0572057032187958,1.1781563565300455
2022-05-22 09:00:00,1.0063230858775596,1.023449141243824,1.0087331593801587,1.0235560112522017,1.1858343790311965,0.9875060084907771,1.019905992345825,1.141621075522907
2022-05-23 09:00:00,1.0235560112522017,1.0017879948914432,0.9821306023333157,0.9615493283332905,1.4827484926377734,1.0200494558331934,1.0476297325212807,1.1763151333831963
2022-05-24 09:00:00,0.9615493283332905,0.9688934217236104,0.9869923943132038,1.0104444919328988,0.7729158106208012,1.004097602241785,1.0312052237819547,1.1537640662313515
2022-05-25 09:00:00,1.0104444919328988,1.0094736842105263,1.0226820966643975,1.0028551034975017,1.012371502305109,1.00438720367546,1.0228021615921972,1.1393383419006196
2022-05-26 09:00:00,1.0029079757844925,0.9966110531803962,0.9690079343948027,0.9928034796362198,1.343885710835992,1.0074269631382902,1.0255642291965377,1.1377595454304072
2022-05-27 09:00:00,0.9927511400479743,0.9910803034266283,1.000522064076496,0.9780946311932451,0.8407592271533039,1.0264020259133866,1.0441784075793359,1.1513713566975232
2022-05-28 09:00:00,0.9787584302479954,0.9863812716091742,1.0054925438716942,1.0053478839210577,0.4416773209800061,1.0170731142810854,1.0345988371046426,1.1330543104534572
2022-05-29 09:00:00,1.00463892355271,1.0066090493136757,1.0057902930653047,1.0093427661068208,0.8865355572875722,1.0017236107926317,1.0204084180488675,1.1115525236311754
2022-05-30 09:00:00,1.010315124348554,1.0629718234981393,1.0109979633401223,1.0580524344569289,3.192397495269115,0.9543976882788514,0.9621356932153392,1.042361567635904
2022-05-31 09:00:00,1.056447948683683,1.0152792017804897,1.055600322320709,1.0094310998735778,1.1784228759955815,0.9529809168363385,0.9542602843807664,1.0247242608688392
2022-06-01 09:00:00,1.0101196650390871,0.9889162561576355,0.9541984732824428,0.9488264909951657,0.9785556204827329,1.0041710665258712,1.003299894403379,1.0697483280535023
2022-06-02 09:00:00,0.9487314348686352,0.963387297633873,1.0015466666666666,1.0135163674762409,0.45986218580700444,0.9934956687405114,0.992165034382163,1.0464654094603043
2022-06-03 09:00:00,1.0135427666314678,0.9987073422957601,0.9952074125352788,0.9859085226088768,1.2440556860716003,1.0115226244258502,1.0047096950322756,1.0501809727616178
2022-06-04 09:00:00,0.9859088896413408,0.9862800931918199,1.0077050671518004,1.0017172597817758,0.38850365753592897,1.0131116905038204,1.0032580792629322,1.0398257551781132
2022-06-05 09:00:00,1.0016907957307408,1.005249343832021,0.9984601497371635,1.001476949045258,0.9421323864843251,1.0138447878888204,1.001664384283156,1.0303398995751254
2022-06-06 09:00:00,1.0015296972254457,1.0431331592689295,1.0095192512231441,1.0410829031918256,3.311735159961188,0.9737717003223428,0.9631471550473878,0.9837996222469559
2022-06-07 09:00:00,1.0410280718386264,0.996120344413296,0.9877258599799821,0.996610340989578,1.8037345348696734,0.9751800308935189,0.9697429649559199,0.982600639626377
2022-06-08 09:00:00,0.9958008701811191,0.9950247506093424,1.0167466666666667,0.9792629067465354,0.6533872955970157,0.9984263164325891,0.9915813483320806,1.0013167102978149
2022-06-09 09:00:00,0.9800589341055733,0.9798227227960302,1.000577003776752,0.9915761644332702,0.5715599197537115,1.006400489932485,1.000564617314931,1.007392304475115
2022-06-10 09:00:00,0.9918094398797336,1.0012886597938144,0.982175622542595,0.9831398996235885,1.5039008576760486,1.0227479042985144,1.0176331392411795,1.0222940097311957
2022-06-11 09:00:00,0.9829609303541095,0.9778635778635779,0.9789164665065385,0.9852968546435883,1.0181626773578605,1.0347023584651087,1.033216399517873,1.035583859535503
2022-06-12 09:00:00,0.9853242230080026,0.978073177151882,0.9460196292257361,0.9368557396513574,1.3629254210920416,1.0910519862072372,1.0984081264281738,1.1010119630547075
2022-06-13 09:00:00,0.9367799034024986,0.9432946685685066,0.8345821325648415,0.8460164756034334,3.431650719914184,1.2402190618859554,1.2801534341095828,1.289383312905715
